"","Perc_Exceedance","FLOW","MONTH"
"1591",33.1372549019608,2.2,"Apr"
"1621",33.1372549019608,2.2,"Apr"
"1622",33.1372549019608,2.2,"Apr"
"1681",33.1372549019608,2.2,"Apr"
"1682",33.1372549019608,2.2,"Apr"
"1683",33.1372549019608,2.2,"Apr"
"1685",33.1372549019608,2.2,"Apr"
"1686",33.1372549019608,2.2,"Apr"
"1695",33.1372549019608,2.2,"Apr"
"1754",33.1372549019608,2.2,"Apr"
"1809",33.1372549019608,2.2,"Apr"
"1810",33.1372549019608,2.2,"Apr"
"1824",33.1372549019608,2.2,"Apr"
"1884",33.1372549019608,2.2,"Apr"
"1904",33.1372549019608,2.2,"Apr"
"1905",33.1372549019608,2.2,"Apr"
"1987",33.1372549019608,2.2,"Apr"
"1988",33.1372549019608,2.2,"Apr"
"1989",33.1372549019608,2.2,"Apr"
"2014",33.1372549019608,2.2,"Apr"
"2021",33.1372549019608,2.2,"Apr"
"2023",33.1372549019608,2.2,"Apr"
"2025",33.1372549019608,2.2,"Apr"
"2035",33.1372549019608,2.2,"Apr"
"1581",38.8235294117647,2.1,"Apr"
"1592",38.8235294117647,2.1,"Apr"
"1593",38.8235294117647,2.1,"Apr"
"1650",38.8235294117647,2.1,"Apr"
"1676",38.8235294117647,2.1,"Apr"
"1687",38.8235294117647,2.1,"Apr"
"1688",38.8235294117647,2.1,"Apr"
"1689",38.8235294117647,2.1,"Apr"
"1691",38.8235294117647,2.1,"Apr"
"1711",38.8235294117647,2.1,"Apr"
"1811",38.8235294117647,2.1,"Apr"
"1829",38.8235294117647,2.1,"Apr"
"1885",38.8235294117647,2.1,"Apr"
"1906",38.8235294117647,2.1,"Apr"
"1907",38.8235294117647,2.1,"Apr"
"1908",38.8235294117647,2.1,"Apr"
"1909",38.8235294117647,2.1,"Apr"
"1931",38.8235294117647,2.1,"Apr"
"1990",38.8235294117647,2.1,"Apr"
"1991",38.8235294117647,2.1,"Apr"
"1992",38.8235294117647,2.1,"Apr"
"1993",38.8235294117647,2.1,"Apr"
"1995",38.8235294117647,2.1,"Apr"
"1996",38.8235294117647,2.1,"Apr"
"2003",38.8235294117647,2.1,"Apr"
"2015",38.8235294117647,2.1,"Apr"
"2026",38.8235294117647,2.1,"Apr"
"2027",38.8235294117647,2.1,"Apr"
"2033",38.8235294117647,2.1,"Apr"
"1578",44.5098039215686,2,"Apr"
"1594",44.5098039215686,2,"Apr"
"1595",44.5098039215686,2,"Apr"
"1690",44.5098039215686,2,"Apr"
"1693",44.5098039215686,2,"Apr"
"1694",44.5098039215686,2,"Apr"
"1713",44.5098039215686,2,"Apr"
"1714",44.5098039215686,2,"Apr"
"1755",44.5098039215686,2,"Apr"
"1812",44.5098039215686,2,"Apr"
"1813",44.5098039215686,2,"Apr"
"1814",44.5098039215686,2,"Apr"
"1830",44.5098039215686,2,"Apr"
"1910",44.5098039215686,2,"Apr"
"1911",44.5098039215686,2,"Apr"
"1912",44.5098039215686,2,"Apr"
"1913",44.5098039215686,2,"Apr"
"1914",44.5098039215686,2,"Apr"
"1925",44.5098039215686,2,"Apr"
"1997",44.5098039215686,2,"Apr"
"1998",44.5098039215686,2,"Apr"
"2002",44.5098039215686,2,"Apr"
