"","Perc_Exceedance","FLOW","MONTH"
"5730",98.4819734345351,1.7,"Dec"
"5731",98.4819734345351,1.7,"Dec"
"5798",98.4819734345351,1.7,"Dec"
"5717",99.0512333965844,1.6,"Dec"
"5720",99.0512333965844,1.6,"Dec"
"5799",99.0512333965844,1.6,"Dec"
"5719",99.8102466793169,1.5,"Dec"
"5721",99.8102466793169,1.5,"Dec"
"5722",99.8102466793169,1.5,"Dec"
"5723",99.8102466793169,1.5,"Dec"
"5718",100,1.4,"Dec"
