"","Perc_Exceedance","FLOW","MONTH"
"493",43.8330170777989,4.1,"Jan"
"516",43.8330170777989,4.1,"Jan"
"98",45.1612903225806,4,"Jan"
"134",45.1612903225806,4,"Jan"
"212",45.1612903225806,4,"Jan"
"227",45.1612903225806,4,"Jan"
"254",45.1612903225806,4,"Jan"
"276",45.1612903225806,4,"Jan"
"385",45.1612903225806,4,"Jan"
"9",47.2485768500949,3.9,"Jan"
"135",47.2485768500949,3.9,"Jan"
"136",47.2485768500949,3.9,"Jan"
"165",47.2485768500949,3.9,"Jan"
"175",47.2485768500949,3.9,"Jan"
"176",47.2485768500949,3.9,"Jan"
"213",47.2485768500949,3.9,"Jan"
"269",47.2485768500949,3.9,"Jan"
"378",47.2485768500949,3.9,"Jan"
"444",47.2485768500949,3.9,"Jan"
"467",47.2485768500949,3.9,"Jan"
"99",49.3358633776091,3.8,"Jan"
"177",49.3358633776091,3.8,"Jan"
"178",49.3358633776091,3.8,"Jan"
"228",49.3358633776091,3.8,"Jan"
"435",49.3358633776091,3.8,"Jan"
"445",49.3358633776091,3.8,"Jan"
"472",49.3358633776091,3.8,"Jan"
"473",49.3358633776091,3.8,"Jan"
"474",49.3358633776091,3.8,"Jan"
"494",49.3358633776091,3.8,"Jan"
"517",49.3358633776091,3.8,"Jan"
"80",51.0436432637571,3.7,"Jan"
"100",51.0436432637571,3.7,"Jan"
"116",51.0436432637571,3.7,"Jan"
"179",51.0436432637571,3.7,"Jan"
"182",51.0436432637571,3.7,"Jan"
"196",51.0436432637571,3.7,"Jan"
"214",51.0436432637571,3.7,"Jan"
"270",51.0436432637571,3.7,"Jan"
"468",51.0436432637571,3.7,"Jan"
"101",53.8899430740038,3.6,"Jan"
"137",53.8899430740038,3.6,"Jan"
"138",53.8899430740038,3.6,"Jan"
"140",53.8899430740038,3.6,"Jan"
"184",53.8899430740038,3.6,"Jan"
"187",53.8899430740038,3.6,"Jan"
"189",53.8899430740038,3.6,"Jan"
"229",53.8899430740038,3.6,"Jan"
"230",53.8899430740038,3.6,"Jan"
"277",53.8899430740038,3.6,"Jan"
"288",53.8899430740038,3.6,"Jan"
"446",53.8899430740038,3.6,"Jan"
"475",53.8899430740038,3.6,"Jan"
"486",53.8899430740038,3.6,"Jan"
"487",53.8899430740038,3.6,"Jan"
"84",55.977229601518,3.5,"Jan"
"141",55.977229601518,3.5,"Jan"
"183",55.977229601518,3.5,"Jan"
"185",55.977229601518,3.5,"Jan"
"271",55.977229601518,3.5,"Jan"
"273",55.977229601518,3.5,"Jan"
"469",55.977229601518,3.5,"Jan"
"476",55.977229601518,3.5,"Jan"
"495",55.977229601518,3.5,"Jan"
"504",55.977229601518,3.5,"Jan"
"518",55.977229601518,3.5,"Jan"
"10",58.4440227703985,3.4,"Jan"
"81",58.4440227703985,3.4,"Jan"
"102",58.4440227703985,3.4,"Jan"
"117",58.4440227703985,3.4,"Jan"
"139",58.4440227703985,3.4,"Jan"
"186",58.4440227703985,3.4,"Jan"
"197",58.4440227703985,3.4,"Jan"
"215",58.4440227703985,3.4,"Jan"
"239",58.4440227703985,3.4,"Jan"
"278",58.4440227703985,3.4,"Jan"
"447",58.4440227703985,3.4,"Jan"
"477",58.4440227703985,3.4,"Jan"
"496",58.4440227703985,3.4,"Jan"
"103",61.6698292220114,3.3,"Jan"
"124",61.6698292220114,3.3,"Jan"
"142",61.6698292220114,3.3,"Jan"
"190",61.6698292220114,3.3,"Jan"
"191",61.6698292220114,3.3,"Jan"
"216",61.6698292220114,3.3,"Jan"
"231",61.6698292220114,3.3,"Jan"
"232",61.6698292220114,3.3,"Jan"
"272",61.6698292220114,3.3,"Jan"
"279",61.6698292220114,3.3,"Jan"
"373",61.6698292220114,3.3,"Jan"
"377",61.6698292220114,3.3,"Jan"
"410",61.6698292220114,3.3,"Jan"
"448",61.6698292220114,3.3,"Jan"
"478",61.6698292220114,3.3,"Jan"
"489",61.6698292220114,3.3,"Jan"
"519",61.6698292220114,3.3,"Jan"
"11",64.7058823529412,3.2,"Jan"
"16",64.7058823529412,3.2,"Jan"
"83",64.7058823529412,3.2,"Jan"
"104",64.7058823529412,3.2,"Jan"
"118",64.7058823529412,3.2,"Jan"
"143",64.7058823529412,3.2,"Jan"
"144",64.7058823529412,3.2,"Jan"
"145",64.7058823529412,3.2,"Jan"
"198",64.7058823529412,3.2,"Jan"
"233",64.7058823529412,3.2,"Jan"
"374",64.7058823529412,3.2,"Jan"
"449",64.7058823529412,3.2,"Jan"
"479",64.7058823529412,3.2,"Jan"
"481",64.7058823529412,3.2,"Jan"
"485",64.7058823529412,3.2,"Jan"
"520",64.7058823529412,3.2,"Jan"
"12",67.5521821631879,3.1,"Jan"
"82",67.5521821631879,3.1,"Jan"
"90",67.5521821631879,3.1,"Jan"
"105",67.5521821631879,3.1,"Jan"
"146",67.5521821631879,3.1,"Jan"
"147",67.5521821631879,3.1,"Jan"
"217",67.5521821631879,3.1,"Jan"
"286",67.5521821631879,3.1,"Jan"
"289",67.5521821631879,3.1,"Jan"
"375",67.5521821631879,3.1,"Jan"
"376",67.5521821631879,3.1,"Jan"
"408",67.5521821631879,3.1,"Jan"
"421",67.5521821631879,3.1,"Jan"
"450",67.5521821631879,3.1,"Jan"
"480",67.5521821631879,3.1,"Jan"
"13",70.0189753320683,3,"Jan"
"106",70.0189753320683,3,"Jan"
"119",70.0189753320683,3,"Jan"
"148",70.0189753320683,3,"Jan"
"234",70.0189753320683,3,"Jan"
"235",70.0189753320683,3,"Jan"
"236",70.0189753320683,3,"Jan"
"404",70.0189753320683,3,"Jan"
"411",70.0189753320683,3,"Jan"
"451",70.0189753320683,3,"Jan"
"482",70.0189753320683,3,"Jan"
"505",70.0189753320683,3,"Jan"
"521",70.0189753320683,3,"Jan"
"15",72.865275142315,2.9,"Jan"
"85",72.865275142315,2.9,"Jan"
"107",72.865275142315,2.9,"Jan"
"108",72.865275142315,2.9,"Jan"
"120",72.865275142315,2.9,"Jan"
"149",72.865275142315,2.9,"Jan"
"150",72.865275142315,2.9,"Jan"
"237",72.865275142315,2.9,"Jan"
"405",72.865275142315,2.9,"Jan"
"407",72.865275142315,2.9,"Jan"
"452",72.865275142315,2.9,"Jan"
"453",72.865275142315,2.9,"Jan"
"461",72.865275142315,2.9,"Jan"
"483",72.865275142315,2.9,"Jan"
"522",72.865275142315,2.9,"Jan"
"14",74.9525616698292,2.8,"Jan"
"17",74.9525616698292,2.8,"Jan"
"109",74.9525616698292,2.8,"Jan"
"121",74.9525616698292,2.8,"Jan"
"238",74.9525616698292,2.8,"Jan"
"406",74.9525616698292,2.8,"Jan"
"412",74.9525616698292,2.8,"Jan"
"413",74.9525616698292,2.8,"Jan"
"454",74.9525616698292,2.8,"Jan"
"455",74.9525616698292,2.8,"Jan"
"484",74.9525616698292,2.8,"Jan"
"18",77.7988614800759,2.7,"Jan"
"55",77.7988614800759,2.7,"Jan"
"86",77.7988614800759,2.7,"Jan"
"110",77.7988614800759,2.7,"Jan"
"111",77.7988614800759,2.7,"Jan"
"122",77.7988614800759,2.7,"Jan"
"123",77.7988614800759,2.7,"Jan"
"287",77.7988614800759,2.7,"Jan"
"290",77.7988614800759,2.7,"Jan"
"414",77.7988614800759,2.7,"Jan"
"456",77.7988614800759,2.7,"Jan"
"457",77.7988614800759,2.7,"Jan"
"459",77.7988614800759,2.7,"Jan"
"462",77.7988614800759,2.7,"Jan"
"523",77.7988614800759,2.7,"Jan"
"4",79.696394686907,2.6,"Jan"
"19",79.696394686907,2.6,"Jan"
"20",79.696394686907,2.6,"Jan"
"40",79.696394686907,2.6,"Jan"
"41",79.696394686907,2.6,"Jan"
"293",79.696394686907,2.6,"Jan"
"299",79.696394686907,2.6,"Jan"
"415",79.696394686907,2.6,"Jan"
"458",79.696394686907,2.6,"Jan"
"524",79.696394686907,2.6,"Jan"
"3",82.7324478178368,2.5,"Jan"
"21",82.7324478178368,2.5,"Jan"
"22",82.7324478178368,2.5,"Jan"
"39",82.7324478178368,2.5,"Jan"
"87",82.7324478178368,2.5,"Jan"
"280",82.7324478178368,2.5,"Jan"
"291",82.7324478178368,2.5,"Jan"
"294",82.7324478178368,2.5,"Jan"
"416",82.7324478178368,2.5,"Jan"
"417",82.7324478178368,2.5,"Jan"
"422",82.7324478178368,2.5,"Jan"
"429",82.7324478178368,2.5,"Jan"
"460",82.7324478178368,2.5,"Jan"
"463",82.7324478178368,2.5,"Jan"
"525",82.7324478178368,2.5,"Jan"
"526",82.7324478178368,2.5,"Jan"
"2",86.9070208728653,2.4,"Jan"
"23",86.9070208728653,2.4,"Jan"
"24",86.9070208728653,2.4,"Jan"
"25",86.9070208728653,2.4,"Jan"
"26",86.9070208728653,2.4,"Jan"
"37",86.9070208728653,2.4,"Jan"
