"","Perc_Exceedance","FLOW","MONTH"
"3341",86.9070208728653,2.9,"Jul"
"3444",86.9070208728653,2.9,"Jul"
"3460",86.9070208728653,2.9,"Jul"
"3464",86.9070208728653,2.9,"Jul"
"3482",86.9070208728653,2.9,"Jul"
"3558",86.9070208728653,2.9,"Jul"
"3101",89.753320683112,2.8,"Jul"
"3139",89.753320683112,2.8,"Jul"
"3172",89.753320683112,2.8,"Jul"
"3203",89.753320683112,2.8,"Jul"
"3220",89.753320683112,2.8,"Jul"
"3224",89.753320683112,2.8,"Jul"
"3261",89.753320683112,2.8,"Jul"
"3323",89.753320683112,2.8,"Jul"
"3432",89.753320683112,2.8,"Jul"
"3437",89.753320683112,2.8,"Jul"
"3442",89.753320683112,2.8,"Jul"
"3477",89.753320683112,2.8,"Jul"
"3549",89.753320683112,2.8,"Jul"
"3550",89.753320683112,2.8,"Jul"
"3559",89.753320683112,2.8,"Jul"
"3104",91.2713472485768,2.7,"Jul"
"3116",91.2713472485768,2.7,"Jul"
"3134",91.2713472485768,2.7,"Jul"
"3325",91.2713472485768,2.7,"Jul"
"3342",91.2713472485768,2.7,"Jul"
"3465",91.2713472485768,2.7,"Jul"
"3483",91.2713472485768,2.7,"Jul"
"3484",91.2713472485768,2.7,"Jul"
"3103",92.5996204933586,2.6,"Jul"
"3111",92.5996204933586,2.6,"Jul"
"3121",92.5996204933586,2.6,"Jul"
"3133",92.5996204933586,2.6,"Jul"
"3174",92.5996204933586,2.6,"Jul"
"3447",92.5996204933586,2.6,"Jul"
"3461",92.5996204933586,2.6,"Jul"
"3089",94.3074003795066,2.5,"Jul"
"3117",94.3074003795066,2.5,"Jul"
"3173",94.3074003795066,2.5,"Jul"
"3182",94.3074003795066,2.5,"Jul"
"3221",94.3074003795066,2.5,"Jul"
"3326",94.3074003795066,2.5,"Jul"
"3445",94.3074003795066,2.5,"Jul"
"3448",94.3074003795066,2.5,"Jul"
"3551",94.3074003795066,2.5,"Jul"
"3091",95.8254269449715,2.4,"Jul"
"3109",95.8254269449715,2.4,"Jul"
"3118",95.8254269449715,2.4,"Jul"
"3122",95.8254269449715,2.4,"Jul"
"3123",95.8254269449715,2.4,"Jul"
"3327",95.8254269449715,2.4,"Jul"
"3328",95.8254269449715,2.4,"Jul"
"3446",95.8254269449715,2.4,"Jul"
"3112",96.3946869070209,2.3,"Jul"
"3125",96.3946869070209,2.3,"Jul"
"3222",96.3946869070209,2.3,"Jul"
"3087",97.1537001897533,2.2,"Jul"
"3088",97.1537001897533,2.2,"Jul"
"3124",97.1537001897533,2.2,"Jul"
"3449",97.1537001897533,2.2,"Jul"
"3090",98.1024667931689,2.1,"Jul"
"3126",98.1024667931689,2.1,"Jul"
"3127",98.1024667931689,2.1,"Jul"
"3128",98.1024667931689,2.1,"Jul"
"3129",98.1024667931689,2.1,"Jul"
"3130",98.292220113852,2,"Jul"
"3081",98.4819734345351,1.9,"Jul"
"3079",99.2409867172676,1.7,"Jul"
"3082",99.2409867172676,1.7,"Jul"
"3083",99.2409867172676,1.7,"Jul"
"3085",99.2409867172676,1.7,"Jul"
"3084",99.6204933586338,1.6,"Jul"
"3086",99.6204933586338,1.6,"Jul"
"3078",100,1.5,"Jul"
"3080",100,1.5,"Jul"
